datetime,tickersymbol,price,volume
2025-01-03 09:23:00.757493,VN30F2501,1340.0,1
2025-01-03 09:23:03.845120,VN30F2501,1340.2,3
2025-01-03 09:23:12.007830,VN30F2501,1340.0,5
2025-01-03 09:23:14.010693,VN30F2501,1340.1,1
2025-01-03 09:23:18.288671,VN30F2501,1340.2,1
2025-01-03 09:23:28.508856,VN30F2501,1340.0,3
2025-01-03 09:23:32.559623,VN30F2501,1340.1,1
2025-01-03 09:23:47.053675,VN30F2501,1340.0,2
2025-01-03 09:23:54.179553,VN30F2501,1340.1,5
2025-01-03 09:23:56.459394,VN30F2501,1340.2,10
2025-01-03 09:24:02.547952,VN30F2501,1340.1,1
2025-01-03 09:24:04.595399,VN30F2501,1340.2,4
2025-01-03 09:24:09.698793,VN30F2501,1340.2,3
2025-01-03 09:24:16.046735,VN30F2501,1340.0,5
2025-01-03 09:24:17.883272,VN30F2501,1340.2,1
2025-01-03 09:24:24.197026,VN30F2501,1340.2,5
2025-01-03 09:24:26.273477,VN30F2501,1340.1,3
2025-01-03 09:24:30.367854,VN30F2501,1340.0,2
2025-01-03 09:24:36.671835,VN30F2501,1340.1,3
2025-01-03 09:24:38.719609,VN30F2501,1340.0,1
2025-01-03 09:24:40.784600,VN30F2501,1339.9,3
2025-01-03 09:24:42.807054,VN30F2501,1340.0,1
2025-01-03 09:24:43.803203,VN30F2501,1339.9,10
2025-01-03 09:24:45.882400,VN30F2501,1340.0,1
2025-01-03 09:24:51.968365,VN30F2501,1339.8,2
2025-01-03 09:25:10.731140,VN30F2501,1339.9,3
2025-01-03 09:25:12.559423,VN30F2501,1339.8,2
2025-01-03 09:25:20.759893,VN30F2501,1339.9,6
2025-01-03 09:25:25.847406,VN30F2501,1340.1,6
2025-01-03 09:25:30.118042,VN30F2501,1340.2,6
2025-01-03 09:25:32.157490,VN30F2501,1340.1,2
2025-01-03 09:25:36.258574,VN30F2501,1340.0,2
2025-01-03 09:25:38.288803,VN30F2501,1340.2,1
2025-01-03 09:25:50.727081,VN30F2501,1340.0,12
2025-01-03 09:25:51.752002,VN30F2501,1340.1,11
2025-01-03 09:25:55.040413,VN30F2501,1340.2,1
2025-01-03 09:26:01.948923,VN30F2501,1340.2,24
2025-01-03 09:26:06.464675,VN30F2501,1340.1,19
2025-01-03 09:26:10.589974,VN30F2501,1340.3,5
2025-01-03 09:26:20.732664,VN30F2501,1340.4,2
2025-01-03 09:26:23.784695,VN30F2501,1340.3,3
2025-01-03 09:26:25.853161,VN30F2501,1340.4,1
2025-01-03 09:26:42.591115,VN30F2501,1340.5,2
2025-01-03 09:26:52.566581,VN30F2501,1340.6,2
2025-01-03 09:26:56.877775,VN30F2501,1340.6,3
2025-01-03 09:26:57.695584,VN30F2501,1340.5,6
2025-01-03 09:27:02.793883,VN30F2501,1340.6,2
2025-01-03 09:27:10.135383,VN30F2501,1340.2,3
2025-01-03 09:27:19.312297,VN30F2501,1340.3,2
2025-01-03 09:27:22.385811,VN30F2501,1340.2,1
2025-01-03 09:27:24.416756,VN30F2501,1340.3,2
2025-01-03 09:27:28.518335,VN30F2501,1340.2,5
2025-01-03 09:27:32.588104,VN30F2501,1340.1,1
2025-01-03 09:27:44.019495,VN30F2501,1340.0,3
2025-01-03 09:28:00.338992,VN30F2501,1339.9,3
2025-01-03 09:28:02.604011,VN30F2501,1340.0,2
2025-01-03 09:28:04.633997,VN30F2501,1339.9,4
2025-01-03 09:28:06.662366,VN30F2501,1340.0,1
2025-01-03 09:28:16.065930,VN30F2501,1339.8,1
2025-01-03 09:28:17.911483,VN30F2501,1339.7,12
2025-01-03 09:28:22.168427,VN30F2501,1339.9,1
2025-01-03 09:28:50.116209,VN30F2501,1339.7,3
2025-01-03 09:28:54.196612,VN30F2501,1339.9,1
2025-01-03 09:29:06.684767,VN30F2501,1339.9,1
2025-01-03 09:29:08.721781,VN30F2501,1340.0,4
2025-01-03 09:29:34.400339,VN30F2501,1340.3,20
2025-01-03 09:29:36.264714,VN30F2501,1340.2,1
2025-01-03 09:29:40.335825,VN30F2501,1340.1,2
2025-01-03 09:29:42.620220,VN30F2501,1340.0,3
2025-01-03 09:29:44.424820,VN30F2501,1340.1,1
2025-01-03 09:29:50.752270,VN30F2501,1340.2,1
2025-01-03 09:29:53.790527,VN30F2501,1340.1,1
2025-01-03 09:29:55.836864,VN30F2501,1340.0,3
2025-01-03 09:30:02.158801,VN30F2501,1340.0,2
2025-01-03 09:30:08.073998,VN30F2501,1339.9,2
2025-01-03 09:30:12.351780,VN30F2501,1339.9,1
2025-01-03 09:30:14.411410,VN30F2501,1340.0,2
2025-01-03 09:30:18.527486,VN30F2501,1339.9,10
2025-01-03 09:30:22.589946,VN30F2501,1339.8,1
2025-01-03 09:30:24.625740,VN30F2501,1339.7,2
2025-01-03 09:30:30.944596,VN30F2501,1339.6,1
2025-01-03 09:31:04.640785,VN30F2501,1339.5,2
2025-01-03 09:31:13.811975,VN30F2501,1339.5,2
2025-01-03 09:31:18.069868,VN30F2501,1339.6,1
2025-01-03 09:31:28.503580,VN30F2501,1339.6,1
2025-01-03 09:31:30.517126,VN30F2501,1339.8,2
2025-01-03 09:31:32.577195,VN30F2501,1339.9,1
2025-01-03 09:31:38.699035,VN30F2501,1339.8,4
2025-01-03 09:31:43.774517,VN30F2501,1339.9,1
2025-01-03 09:31:54.009182,VN30F2501,1339.7,2
2025-01-03 09:31:58.501378,VN30F2501,1339.6,1
2025-01-03 09:32:10.711761,VN30F2501,1339.6,2
2025-01-03 09:32:13.775668,VN30F2501,1339.5,2
2025-01-03 09:32:17.045550,VN30F2501,1339.4,1
2025-01-03 09:32:26.208723,VN30F2501,1339.5,5
2025-01-03 09:32:34.354722,VN30F2501,1339.7,6
2025-01-03 09:32:45.847199,VN30F2501,1339.5,1
2025-01-03 09:32:49.907619,VN30F2501,1339.7,2
2025-01-03 09:32:56.235428,VN30F2501,1339.6,1
2025-01-03 09:33:16.632372,VN30F2501,1339.5,2
2025-01-03 09:33:18.687282,VN30F2501,1339.7,1
2025-01-03 09:33:30.125568,VN30F2501,1339.5,1
2025-01-03 09:33:32.152194,VN30F2501,1339.4,5
2025-01-03 09:33:46.651921,VN30F2501,1339.6,3
2025-01-03 09:34:00.127074,VN30F2501,1339.5,3
2025-01-03 09:34:04.193320,VN30F2501,1339.6,7
2025-01-03 09:34:06.257851,VN30F2501,1339.5,4
2025-01-03 09:34:14.397692,VN30F2501,1339.8,6
2025-01-03 09:34:18.686102,VN30F2501,1339.5,4
2025-01-03 09:34:22.542438,VN30F2501,1339.8,3
2025-01-03 09:34:24.794448,VN30F2501,1339.5,9
2025-01-03 09:34:26.847499,VN30F2501,1339.7,2
2025-01-03 09:34:30.904923,VN30F2501,1339.5,1
2025-01-03 09:35:00.713983,VN30F2501,1339.5,1
2025-01-03 09:35:11.926143,VN30F2501,1339.5,1
2025-01-03 09:35:18.088672,VN30F2501,1339.7,3
2025-01-03 09:35:20.112124,VN30F2501,1339.6,1
2025-01-03 09:35:28.278148,VN30F2501,1339.5,1
2025-01-03 09:35:32.348040,VN30F2501,1339.8,4
2025-01-03 09:36:08.488137,VN30F2501,1339.5,2
2025-01-03 09:36:14.620187,VN30F2501,1339.5,6
2025-01-03 09:36:20.938466,VN30F2501,1339.7,4
2025-01-03 09:36:42.355589,VN30F2501,1339.7,5
2025-01-03 09:36:46.452521,VN30F2501,1339.8,1
2025-01-03 09:36:59.923985,VN30F2501,1339.9,1
2025-01-03 09:37:06.055372,VN30F2501,1339.8,2
2025-01-03 09:37:12.381018,VN30F2501,1340.0,1
2025-01-03 09:37:16.455766,VN30F2501,1339.9,2
2025-01-03 09:37:28.699614,VN30F2501,1340.0,14
2025-01-03 09:37:33.801336,VN30F2501,1340.1,6
2025-01-03 09:37:42.149263,VN30F2501,1340.2,4
2025-01-03 09:38:00.709648,VN30F2501,1340.5,24
2025-01-03 09:38:07.870467,VN30F2501,1340.5,1
2025-01-03 09:38:18.071036,VN30F2501,1340.6,1
2025-01-03 09:38:22.335564,VN30F2501,1340.5,5
2025-01-03 09:38:34.599987,VN30F2501,1340.2,12
2025-01-03 09:38:36.663015,VN30F2501,1340.4,2
2025-01-03 09:38:40.922038,VN30F2501,1339.9,1
2025-01-03 09:38:58.295399,VN30F2501,1339.9,1
2025-01-03 09:39:21.935836,VN30F2501,1340.4,1
2025-01-03 09:39:30.325235,VN30F2501,1340.3,3
2025-01-03 09:39:32.151975,VN30F2501,1340.2,1
2025-01-03 09:40:10.473629,VN30F2501,1340.0,2
2025-01-03 09:40:12.523388,VN30F2501,1340.2,1
2025-01-03 09:40:34.361044,VN30F2501,1340.1,7
2025-01-03 09:40:40.502574,VN30F2501,1340.0,1
2025-01-03 09:40:48.675859,VN30F2501,1340.2,1
2025-01-03 09:41:00.100995,VN30F2501,1340.3,8
2025-01-03 09:41:02.147583,VN30F2501,1340.4,1
2025-01-03 09:41:08.292119,VN30F2501,1340.5,8
2025-01-03 09:41:10.333299,VN30F2501,1340.4,4
2025-01-03 09:41:26.847147,VN30F2501,1340.5,22
2025-01-03 09:41:30.969854,VN30F2501,1340.4,1
2025-01-03 09:41:31.939069,VN30F2501,1340.5,2
2025-01-03 09:41:33.980985,VN30F2501,1340.3,1
2025-01-03 09:41:52.355728,VN30F2501,1340.6,2
2025-01-03 09:42:04.814258,VN30F2501,1340.7,2
2025-01-03 09:42:06.859647,VN30F2501,1340.8,1
2025-01-03 09:42:16.238303,VN30F2501,1340.7,5
2025-01-03 09:42:20.343696,VN30F2501,1340.8,4
2025-01-03 09:42:22.354028,VN30F2501,1340.7,2
2025-01-03 09:42:24.392106,VN30F2501,1340.8,1
2025-01-03 09:42:28.483306,VN30F2501,1340.9,1
2025-01-03 09:42:32.756346,VN30F2501,1340.7,3
2025-01-03 09:42:34.809666,VN30F2501,1340.8,14
2025-01-03 09:42:39.903083,VN30F2501,1340.7,17
2025-01-03 09:42:43.980275,VN30F2501,1340.5,5
2025-01-03 09:42:46.028091,VN30F2501,1340.7,1
2025-01-03 09:42:50.092999,VN30F2501,1340.3,4
2025-01-03 09:42:53.146982,VN30F2501,1340.5,18
2025-01-03 09:43:04.348772,VN30F2501,1340.4,3
2025-01-03 09:43:10.720509,VN30F2501,1340.5,12
2025-01-03 09:43:15.811035,VN30F2501,1340.4,1
2025-01-03 09:43:30.101468,VN30F2501,1340.5,2
2025-01-03 09:43:32.339030,VN30F2501,1340.4,1
2025-01-03 09:43:44.568900,VN30F2501,1340.5,6
2025-01-03 09:43:46.615621,VN30F2501,1340.6,1
2025-01-03 09:43:50.679405,VN30F2501,1340.5,7
2025-01-03 09:43:51.905263,VN30F2501,1340.6,2
2025-01-03 09:44:04.147902,VN30F2501,1340.6,8
2025-01-03 09:44:06.197452,VN30F2501,1340.7,1
2025-01-03 09:44:18.406679,VN30F2501,1340.6,7
2025-01-03 09:44:20.706470,VN30F2501,1340.7,1
2025-01-03 09:44:38.994722,VN30F2501,1340.6,2
2025-01-03 09:44:50.422758,VN30F2501,1340.7,1
2025-01-03 09:45:08.941464,VN30F2501,1340.3,1
2025-01-03 09:45:13.020618,VN30F2501,1340.4,5
2025-01-03 09:45:14.060696,VN30F2501,1340.3,1
2025-01-03 09:45:16.105206,VN30F2501,1340.2,3
2025-01-03 09:45:18.127175,VN30F2501,1340.3,2
2025-01-03 09:45:22.199174,VN30F2501,1340.3,3
2025-01-03 09:45:32.579920,VN30F2501,1340.4,1
2025-01-03 09:45:36.672425,VN30F2501,1340.3,8
2025-01-03 09:45:40.746189,VN30F2501,1340.4,5
2025-01-03 09:45:56.234476,VN30F2501,1340.3,3
2025-01-03 09:46:04.362627,VN30F2501,1340.2,9
2025-01-03 09:46:06.413092,VN30F2501,1340.3,1
2025-01-03 09:46:17.838326,VN30F2501,1340.2,5
2025-01-03 09:46:20.888842,VN30F2501,1340.3,13
2025-01-03 09:46:36.460101,VN30F2501,1340.4,3
2025-01-03 09:46:52.939959,VN30F2501,1340.5,2
2025-01-03 09:46:56.067137,VN30F2501,1340.4,1
2025-01-03 09:47:30.884914,VN30F2501,1340.3,1
2025-01-03 09:47:42.325388,VN30F2501,1340.3,2
2025-01-03 09:47:44.365800,VN30F2501,1340.4,1
2025-01-03 09:47:50.471750,VN30F2501,1340.3,5
2025-01-03 09:48:10.866851,VN30F2501,1340.4,7
2025-01-03 09:48:20.245377,VN30F2501,1340.5,1
2025-01-03 09:48:36.734861,VN30F2501,1340.5,3
2025-01-03 09:48:38.787434,VN30F2501,1340.4,1
2025-01-03 09:48:40.810125,VN30F2501,1340.5,2
2025-01-03 09:48:54.072242,VN30F2501,1340.6,3
2025-01-03 09:48:56.330772,VN30F2501,1340.5,2
2025-01-03 09:49:00.185161,VN30F2501,1340.6,1
2025-01-03 09:49:04.464775,VN30F2501,1340.5,3
2025-01-03 09:49:16.697818,VN30F2501,1340.4,5
2025-01-03 09:49:18.729498,VN30F2501,1340.5,4
2025-01-03 09:49:20.783296,VN30F2501,1340.4,1
2025-01-03 09:49:24.848247,VN30F2501,1340.3,4
2025-01-03 09:49:26.880385,VN30F2501,1340.4,1
2025-01-03 09:49:34.245092,VN30F2501,1340.5,5
2025-01-03 09:49:38.320167,VN30F2501,1340.6,7
2025-01-03 09:49:40.366995,VN30F2501,1340.5,3
2025-01-03 09:49:54.834648,VN30F2501,1340.4,2
2025-01-03 09:50:08.086437,VN30F2501,1340.5,20
2025-01-03 09:50:11.135525,VN30F2501,1340.4,5
2025-01-03 09:50:12.148408,VN30F2501,1340.5,1
2025-01-03 09:50:16.224666,VN30F2501,1340.4,2
2025-01-03 09:50:22.539628,VN30F2501,1340.4,2
2025-01-03 09:50:24.592040,VN30F2501,1340.3,6
2025-01-03 09:50:28.661942,VN30F2501,1340.4,1
2025-01-03 09:50:30.698909,VN30F2501,1340.2,3
2025-01-03 09:50:34.993791,VN30F2501,1340.3,7
2025-01-03 09:50:37.033736,VN30F2501,1340.2,1
2025-01-03 09:50:50.302726,VN30F2501,1340.2,3
2025-01-03 09:50:56.442343,VN30F2501,1340.1,1
2025-01-03 09:50:58.661447,VN30F2501,1340.0,6
2025-01-03 09:51:00.718513,VN30F2501,1340.2,1
2025-01-03 09:51:02.769586,VN30F2501,1340.0,10
2025-01-03 09:51:10.897396,VN30F2501,1340.1,1
2025-01-03 09:51:34.557044,VN30F2501,1340.0,3
2025-01-03 09:51:50.873429,VN30F2501,1340.1,4
2025-01-03 09:51:51.888972,VN30F2501,1340.0,17
2025-01-03 09:51:53.922747,VN30F2501,1340.1,1
2025-01-03 09:51:59.032762,VN30F2501,1340.0,7
2025-01-03 09:52:30.901569,VN30F2501,1340.0,3
2025-01-03 09:52:32.946403,VN30F2501,1339.9,2
2025-01-03 09:52:44.383611,VN30F2501,1339.9,1
2025-01-03 09:52:46.436542,VN30F2501,1339.8,5
2025-01-03 09:52:50.577879,VN30F2501,1339.9,4
2025-01-03 09:52:52.582464,VN30F2501,1339.8,1
2025-01-03 09:52:56.615941,VN30F2501,1339.9,10
2025-01-03 09:53:00.697570,VN30F2501,1339.8,1
2025-01-03 09:53:03.953442,VN30F2501,1339.9,2
2025-01-03 09:53:05.820406,VN30F2501,1339.8,5
2025-01-03 09:53:20.310238,VN30F2501,1339.9,20
2025-01-03 09:53:24.391928,VN30F2501,1339.8,5
2025-01-03 09:53:26.661715,VN30F2501,1339.9,4
2025-01-03 09:53:32.792917,VN30F2501,1339.8,1
2025-01-03 09:53:34.794394,VN30F2501,1339.9,2
2025-01-03 09:53:40.910657,VN30F2501,1340.0,20
2025-01-03 09:53:43.968949,VN30F2501,1340.1,2
2025-01-03 09:53:46.245015,VN30F2501,1340.2,3
2025-01-03 09:53:48.285366,VN30F2501,1340.0,2
2025-01-03 09:54:06.830800,VN30F2501,1340.1,1
2025-01-03 09:54:12.947998,VN30F2501,1340.1,2
2025-01-03 09:54:13.950369,VN30F2501,1340.2,1
2025-01-03 09:54:22.124252,VN30F2501,1340.2,1
2025-01-03 09:54:46.851206,VN30F2501,1340.1,12
2025-01-03 09:54:51.935101,VN30F2501,1340.0,1
2025-01-03 09:55:06.414120,VN30F2501,1340.2,4
2025-01-03 09:55:10.489347,VN30F2501,1340.1,2
2025-01-03 09:55:48.479464,VN30F2501,1340.1,5
2025-01-03 09:55:50.721452,VN30F2501,1340.0,3
2025-01-03 09:55:57.844074,VN30F2501,1340.1,9
2025-01-03 09:55:59.671186,VN30F2501,1340.0,2
2025-01-03 09:56:08.027986,VN30F2501,1340.1,2
2025-01-03 09:56:12.308077,VN30F2501,1340.2,1
2025-01-03 09:56:22.530535,VN30F2501,1340.2,2
2025-01-03 09:56:32.726086,VN30F2501,1340.1,2
2025-01-03 09:56:38.041980,VN30F2501,1340.2,3
2025-01-03 09:56:41.106404,VN30F2501,1340.3,1
2025-01-03 09:57:04.771153,VN30F2501,1340.2,2
2025-01-03 09:57:18.257994,VN30F2501,1340.2,5
2025-01-03 09:57:42.727527,VN30F2501,1340.3,1
2025-01-03 09:57:48.057308,VN30F2501,1340.2,2
2025-01-03 09:58:04.600337,VN30F2501,1340.3,2
2025-01-03 09:58:06.678028,VN30F2501,1340.2,6
2025-01-03 09:58:10.719551,VN30F2501,1340.3,1
2025-01-03 09:58:16.832950,VN30F2501,1340.3,6
2025-01-03 09:58:20.901616,VN30F2501,1340.2,1
2025-01-03 09:58:58.073657,VN30F2501,1340.3,1
2025-01-03 09:59:20.503749,VN30F2501,1340.3,3
2025-01-03 09:59:27.852298,VN30F2501,1340.2,1
2025-01-03 09:59:40.489319,VN30F2501,1340.3,1
2025-01-03 09:59:46.623107,VN30F2501,1340.4,1
2025-01-03 09:59:58.856171,VN30F2501,1340.2,3
2025-01-03 10:00:02.956172,VN30F2501,1340.2,1
2025-01-03 10:00:12.126636,VN30F2501,1340.1,1
2025-01-03 10:00:19.292099,VN30F2501,1340.0,1
2025-01-03 10:00:20.368758,VN30F2501,1340.1,2
2025-01-03 10:00:22.549224,VN30F2501,1340.0,1
2025-01-03 10:00:28.667607,VN30F2501,1339.9,2
2025-01-03 10:00:36.846277,VN30F2501,1339.8,13
2025-01-03 10:00:38.866961,VN30F2501,1340.0,20
2025-01-03 10:00:40.699156,VN30F2501,1339.9,1
2025-01-03 10:00:47.099821,VN30F2501,1339.9,17
2025-01-03 10:00:50.092942,VN30F2501,1340.0,3
2025-01-03 10:00:52.119310,VN30F2501,1339.9,4
2025-01-03 10:00:56.210980,VN30F2501,1340.0,1
2025-01-03 10:01:00.291897,VN30F2501,1340.1,5
2025-01-03 10:01:02.336418,VN30F2501,1340.0,1
2025-01-03 10:01:06.420944,VN30F2501,1339.9,5
2025-01-03 10:01:12.521773,VN30F2501,1339.8,1
2025-01-03 10:01:28.058030,VN30F2501,1339.9,2
2025-01-03 10:02:18.429109,VN30F2501,1339.8,2
2025-01-03 10:02:38.830201,VN30F2501,1339.8,2
2025-01-03 10:02:41.884076,VN30F2501,1339.9,1
2025-01-03 10:02:46.187473,VN30F2501,1339.8,10
2025-01-03 10:03:12.973131,VN30F2501,1339.9,2
2025-01-03 10:03:15.987453,VN30F2501,1339.8,17
2025-01-03 10:03:20.057807,VN30F2501,1339.9,10
2025-01-03 10:03:28.234320,VN30F2501,1340.0,2
2025-01-03 10:03:30.300336,VN30F2501,1339.9,1
2025-01-03 10:04:02.304164,VN30F2501,1340.0,6
2025-01-03 10:04:06.402220,VN30F2501,1339.9,1
2025-01-03 10:04:50.468338,VN30F2501,1340.1,3
2025-01-03 10:04:58.848928,VN30F2501,1340.0,2
2025-01-03 10:05:02.908622,VN30F2501,1340.1,1
2025-01-03 10:06:52.666736,VN30F2501,1340.0,1
2025-01-03 10:07:36.910348,VN30F2501,1340.0,1
2025-01-03 10:07:40.970192,VN30F2501,1339.9,3
2025-01-03 10:07:46.055285,VN30F2501,1339.7,10
2025-01-03 10:07:48.093398,VN30F2501,1339.8,1
2025-01-03 10:07:50.133892,VN30F2501,1339.7,5
2025-01-03 10:08:06.644363,VN30F2501,1339.7,5
2025-01-03 10:08:16.845382,VN30F2501,1339.6,8
2025-01-03 10:08:19.882187,VN30F2501,1339.5,1
2025-01-03 10:08:36.402778,VN30F2501,1339.6,3
2025-01-03 10:08:40.489576,VN30F2501,1339.5,1
2025-01-03 10:08:44.623831,VN30F2501,1339.4,3
2025-01-03 10:08:48.868446,VN30F2501,1339.5,9
2025-01-03 10:08:50.896170,VN30F2501,1339.4,2
2025-01-03 10:08:52.922152,VN30F2501,1339.3,1
2025-01-03 10:08:58.847997,VN30F2501,1339.2,2
2025-01-03 10:09:08.239319,VN30F2501,1339.0,24
2025-01-03 10:09:11.292628,VN30F2501,1339.3,10
2025-01-03 10:09:12.305475,VN30F2501,1339.0,1
2025-01-03 10:09:18.462023,VN30F2501,1339.1,3
2025-01-03 10:09:20.493255,VN30F2501,1339.2,2
2025-01-03 10:09:22.534384,VN30F2501,1339.3,6
2025-01-03 10:09:26.647942,VN30F2501,1339.5,5
2025-01-03 10:09:28.673914,VN30F2501,1339.4,1
2025-01-03 10:09:34.814656,VN30F2501,1339.4,1
2025-01-03 10:09:40.078211,VN30F2501,1339.3,10
2025-01-03 10:09:48.267071,VN30F2501,1339.4,2
2025-01-03 10:09:50.301779,VN30F2501,1339.3,3
2025-01-03 10:09:52.114464,VN30F2501,1339.4,1
2025-01-03 10:10:00.721458,VN30F2501,1339.5,1
2025-01-03 10:10:02.747061,VN30F2501,1339.4,3
2025-01-03 10:10:12.747418,VN30F2501,1339.4,1
2025-01-03 10:10:14.986658,VN30F2501,1339.5,2
2025-01-03 10:10:17.020871,VN30F2501,1339.6,1
2025-01-03 10:10:32.342695,VN30F2501,1339.7,5
2025-01-03 10:10:42.522379,VN30F2501,1339.6,10
2025-01-03 10:10:44.784835,VN30F2501,1339.7,6
2025-01-03 10:10:48.880117,VN30F2501,1339.8,1
2025-01-03 10:10:52.975248,VN30F2501,1339.7,4
2025-01-03 10:11:42.111944,VN30F2501,1339.8,5
2025-01-03 10:12:00.487027,VN30F2501,1339.8,4
2025-01-03 10:12:02.506960,VN30F2501,1339.9,3
2025-01-03 10:12:26.443633,VN30F2501,1339.8,3
2025-01-03 10:12:28.490087,VN30F2501,1339.9,2
2025-01-03 10:12:34.559795,VN30F2501,1339.9,1
2025-01-03 10:13:02.488584,VN30F2501,1339.7,3
2025-01-03 10:13:14.771978,VN30F2501,1339.6,3
2025-01-03 10:13:18.847781,VN30F2501,1339.7,2
2025-01-03 10:13:23.927418,VN30F2501,1339.6,1
2025-01-03 10:13:28.031593,VN30F2501,1339.4,3
2025-01-03 10:13:38.431567,VN30F2501,1339.5,3
2025-01-03 10:13:40.247809,VN30F2501,1339.6,10
2025-01-03 10:13:44.536573,VN30F2501,1339.7,2
2025-01-03 10:13:46.404352,VN30F2501,1339.8,1
2025-01-03 10:13:54.750809,VN30F2501,1339.6,4
2025-01-03 10:14:30.887675,VN30F2501,1339.7,1
2025-01-03 10:14:40.053481,VN30F2501,1339.6,2
2025-01-03 10:14:44.323321,VN30F2501,1339.7,1
2025-01-03 10:14:46.393482,VN30F2501,1339.6,5
2025-01-03 10:14:50.273377,VN30F2501,1339.4,3
2025-01-03 10:14:54.362723,VN30F2501,1339.6,1
2025-01-03 10:14:58.867341,VN30F2501,1339.5,5
2025-01-03 10:15:02.725435,VN30F2501,1339.3,3
2025-01-03 10:15:06.020137,VN30F2501,1339.5,1
2025-01-03 10:15:09.083220,VN30F2501,1339.2,2
2025-01-03 10:15:10.088106,VN30F2501,1339.1,1
2025-01-03 10:15:14.155129,VN30F2501,1339.3,1
2025-01-03 10:15:16.190427,VN30F2501,1339.1,2
2025-01-03 10:15:20.266406,VN30F2501,1339.2,5
2025-01-03 10:15:22.295692,VN30F2501,1339.1,1
2025-01-03 10:15:34.808084,VN30F2501,1339.2,1
2025-01-03 10:15:36.790040,VN30F2501,1339.3,20
2025-01-03 10:15:42.091712,VN30F2501,1339.5,10
2025-01-03 10:15:56.603936,VN30F2501,1339.3,14
2025-01-03 10:15:58.428705,VN30F2501,1339.5,5
2025-01-03 10:16:00.681907,VN30F2501,1339.3,2
2025-01-03 10:16:06.614719,VN30F2501,1339.4,5
2025-01-03 10:16:08.644988,VN30F2501,1339.3,1
2025-01-03 10:16:12.937813,VN30F2501,1339.4,2
2025-01-03 10:16:30.262058,VN30F2501,1339.3,5
2025-01-03 10:16:40.675014,VN30F2501,1339.2,3
2025-01-03 10:16:42.729752,VN30F2501,1339.3,13
2025-01-03 10:16:44.972871,VN30F2501,1339.2,1
2025-01-03 10:16:49.073614,VN30F2501,1339.2,10
2025-01-03 10:16:52.104123,VN30F2501,1339.3,1
2025-01-03 10:16:55.206984,VN30F2501,1339.2,11
2025-01-03 10:17:00.305991,VN30F2501,1339.1,1
2025-01-03 10:17:20.887185,VN30F2501,1338.8,6
2025-01-03 10:17:34.356565,VN30F2501,1338.8,1
2025-01-03 10:17:52.916219,VN30F2501,1338.7,2
2025-01-03 10:17:57.017459,VN30F2501,1338.8,1
2025-01-03 10:17:59.053146,VN30F2501,1339.0,7
2025-01-03 10:18:00.080611,VN30F2501,1338.9,1
2025-01-03 10:18:02.099898,VN30F2501,1339.0,31
2025-01-03 10:18:04.345827,VN30F2501,1338.8,11
2025-01-03 10:18:06.396462,VN30F2501,1338.9,1
2025-01-03 10:18:20.878489,VN30F2501,1338.6,3
2025-01-03 10:18:25.012481,VN30F2501,1338.8,10
2025-01-03 10:18:34.333385,VN30F2501,1338.5,2
2025-01-03 10:18:40.481401,VN30F2501,1338.6,1
2025-01-03 10:18:48.658576,VN30F2501,1338.6,2
2025-01-03 10:18:54.770270,VN30F2501,1338.4,3
2025-01-03 10:18:58.860821,VN30F2501,1338.5,1
2025-01-03 10:19:10.269007,VN30F2501,1338.5,2
2025-01-03 10:19:22.503385,VN30F2501,1338.9,1
2025-01-03 10:19:26.600756,VN30F2501,1339.0,1
2025-01-03 10:19:28.839153,VN30F2501,1338.9,5
2025-01-03 10:19:43.127317,VN30F2501,1338.9,1
2025-01-03 10:19:48.198111,VN30F2501,1338.9,3
2025-01-03 10:19:50.226104,VN30F2501,1339.0,2
2025-01-03 10:20:00.641349,VN30F2501,1339.2,1
2025-01-03 10:20:06.761596,VN30F2501,1339.2,4
2025-01-03 10:20:08.584373,VN30F2501,1339.0,5
2025-01-03 10:20:10.837481,VN30F2501,1339.2,2
2025-01-03 10:20:18.170049,VN30F2501,1339.1,1
2025-01-03 10:20:20.248215,VN30F2501,1339.2,18
2025-01-03 10:20:22.244130,VN30F2501,1339.1,3
2025-01-03 10:20:40.782131,VN30F2501,1338.8,1
2025-01-03 10:20:48.940656,VN30F2501,1339.0,1
2025-01-03 10:20:56.282295,VN30F2501,1339.1,7
2025-01-03 10:20:58.334832,VN30F2501,1339.2,2
2025-01-03 10:21:14.608010,VN30F2501,1339.0,1
2025-01-03 10:21:22.778739,VN30F2501,1338.9,1
2025-01-03 10:21:38.260600,VN30F2501,1338.9,6
2025-01-03 10:21:40.295103,VN30F2501,1338.8,11
2025-01-03 10:21:42.326920,VN30F2501,1338.9,1
2025-01-03 10:21:52.716027,VN30F2501,1339.0,7
2025-01-03 10:21:54.791043,VN30F2501,1338.9,2
2025-01-03 10:21:58.647188,VN30F2501,1339.0,1
2025-01-03 10:22:02.971774,VN30F2501,1338.9,2
2025-01-03 10:22:16.204701,VN30F2501,1338.8,1
2025-01-03 10:22:18.221709,VN30F2501,1338.7,3
2025-01-03 10:22:24.545340,VN30F2501,1338.8,2
2025-01-03 10:22:26.603322,VN30F2501,1338.7,10
2025-01-03 10:22:28.427837,VN30F2501,1338.8,1
2025-01-03 10:22:44.126757,VN30F2501,1338.6,1
2025-01-03 10:22:52.290095,VN30F2501,1338.7,10
